abv,ibu,id,beer,style,brewery_id,ounces,brewery,city,state,label
45,NA,959,Saranac Adirondack Light (2002),Light Lager,299,12,Matt Brewing Company,Utica,NY,Saranac Adirondack Light (2002) (Matt Brewing Company)
45,NA,958,DAX Light (1998),Light Lager,299,12,Matt Brewing Company,Utica,NY,DAX Light (1998) (Matt Brewing Company)
48,NA,957,Saranac Traditional Lager (2000),American Pale Lager,299,12,Matt Brewing Company,Utica,NY,Saranac Traditional Lager (2000) (Matt Brewing Company)
47,NA,956,Pomegranate Wheat (2008),Fruit / Vegetable Beer,299,12,Matt Brewing Company,Utica,NY,Pomegranate Wheat (2008) (Matt Brewing Company)
0.05,12,773,Blueberry Blonde Ale,American Blonde Ale,299,12,Matt Brewing Company,Utica,NY,Blueberry Blonde Ale (Matt Brewing Company)
0.06,NA,686,Saranac White IPA,American IPA,299,12,Matt Brewing Company,Utica,NY,Saranac White IPA (Matt Brewing Company)
47,NA,453,Saranac Summer Ale (2011),American Pale Wheat Ale,299,12,Matt Brewing Company,Utica,NY,Saranac Summer Ale (2011) (Matt Brewing Company)
55,NA,150,Saranac Pale Ale (12 oz.),English Pale Ale,299,12,Matt Brewing Company,Utica,NY,Saranac Pale Ale (12 oz.) (Matt Brewing Company)
55,NA,133,Saranac Pale Ale (16 oz.),English Pale Ale,299,16,Matt Brewing Company,Utica,NY,Saranac Pale Ale (16 oz.) (Matt Brewing Company)
51,20,1578,Lahaina Town Brown,American Brown Ale,375,12,Maui Brewing Company,Lahaina,HI,Lahaina Town Brown (Maui Brewing Company)
55,NA,1429,Pau Hana Pilsner,Czech Pilsener,375,12,Maui Brewing Company,Lahaina,HI,Pau Hana Pilsner (Maui Brewing Company)
0.05,NA,1271,Lemongrass Saison,Saison / Farmhouse Ale,375,12,Maui Brewing Company,Lahaina,HI,Lemongrass Saison (Maui Brewing Company)
0.07,NA,713,Aloha Bâ€™akâ€™tun,Belgian Strong Dark Ale,375,12,Maui Brewing Company,Lahaina,HI,Aloha Bâ€™akâ€™tun (Maui Brewing Company)
0.0819999999999999,NA,712,Liquid Breadfruit,Fruit / Vegetable Beer,375,12,Maui Brewing Company,Lahaina,HI,Liquid Breadfruit (Maui Brewing Company)
0.06,24,690,Sobrehumano Palena'ole,American Amber / Red Ale,375,12,Maui Brewing Company,Lahaina,HI,Sobrehumano Palena'ole (Maui Brewing Company)
0.05,12,547,La Perouse White,Witbier,375,12,Maui Brewing Company,Lahaina,HI,La Perouse White (Maui Brewing Company)
68,68,435,Flyin' HI.P.Hay,American IPA,375,12,Maui Brewing Company,Lahaina,HI,Flyin' HI.P.Hay (Maui Brewing Company)
55,15,313,Mana Wheat,American Pale Wheat Ale,375,12,Maui Brewing Company,Lahaina,HI,Mana Wheat (Maui Brewing Company)
45,18,33,Bikini Blonde Lager,Munich Helles Lager,375,12,Maui Brewing Company,Lahaina,HI,Bikini Blonde Lager (Maui Brewing Company)
57,30,32,CoCoNut Porter,American Porter,375,12,Maui Brewing Company,Lahaina,HI,CoCoNut Porter (Maui Brewing Company)
62,65,31,Big Swell IPA,American IPA,375,12,Maui Brewing Company,Lahaina,HI,Big Swell IPA (Maui Brewing Company)
37,34,1237,Pit Stop Chocolate Porter,American Porter,448,12,Mavericks Beer Company,Half Moon Bay,CA,Pit Stop Chocolate Porter (Mavericks Beer Company)
37,21,1236,Pace Setter Belgian Style Wit,Witbier,448,12,Mavericks Beer Company,Half Moon Bay,CA,Pace Setter Belgian Style Wit (Mavericks Beer Company)
37,53,1047,Back in the Saddle Rye Pale Ale,American Pale Ale (APA),448,12,Mavericks Beer Company,Half Moon Bay,CA,Back in the Saddle Rye Pale Ale (Mavericks Beer Company)
69,NA,1986,Bushwhacker Cider,Cider,254,16,Meckley's Cidery,Somerset Center,MI,Bushwhacker Cider (Meckley's Cidery)
69,NA,1985,Weim-R-Iner,Cider,254,16,Meckley's Cidery,Somerset Center,MI,Weim-R-Iner (Meckley's Cidery)
69,NA,1984,Cherry Bomb,Cider,254,16,Meckley's Cidery,Somerset Center,MI,Cherry Bomb (Meckley's Cidery)
72,75,2186,Tsunami IPA,American IPA,203,19.2,Mehana Brewing Co.,Hilo,HI,Tsunami IPA (Mehana Brewing Co.)
72,75,2185,Tsunami IPA,American IPA,203,12,Mehana Brewing Co.,Hilo,HI,Tsunami IPA (Mehana Brewing Co.)
42,22,2184,Humpback Blonde Ale,American Blonde Ale,203,12,Mehana Brewing Co.,Hilo,HI,Humpback Blonde Ale (Mehana Brewing Co.)
52,27,2178,Hawaiian Crow Porter,American Porter,203,12,Mehana Brewing Co.,Hilo,HI,Hawaiian Crow Porter (Mehana Brewing Co.)
52,23,2177,Volcano Red Ale,American Amber / Red Ale,203,12,Mehana Brewing Co.,Hilo,HI,Volcano Red Ale (Mehana Brewing Co.)
54,42,2176,Mauna Kea Pale Ale,American Pale Ale (APA),203,12,Mehana Brewing Co.,Hilo,HI,Mauna Kea Pale Ale (Mehana Brewing Co.)
53,11,1508,Shark Bait,Fruit / Vegetable Beer,393,12,Miami Brewing Company,Miami,FL,Shark Bait (Miami Brewing Company)
53,30,1507,Gator Tail Brown Ale,American Brown Ale,393,12,Miami Brewing Company,Miami,FL,Gator Tail Brown Ale (Miami Brewing Company)
71,62,1506,Miami Vice IPA,American IPA,393,12,Miami Brewing Company,Miami,FL,Miami Vice IPA (Miami Brewing Company)
53,16,1325,Big Rod Coconut Ale,American Blonde Ale,393,12,Miami Brewing Company,Miami,FL,Big Rod Coconut Ale (Miami Brewing Company)
0.0559999999999999,NA,174,Mickey Finn's Amber Ale,American Amber / Red Ale,552,12,Mickey Finn's Brewery,Libertyville,IL,Mickey Finn's Amber Ale (Mickey Finn's Brewery)
63,61,2093,Pleasure Town,American IPA,223,12,Midnight Sun Brewing Company,Anchorage,AK,Pleasure Town (Midnight Sun Brewing Company)
63,61,1814,Pleasure Town IPA,American IPA,223,12,Midnight Sun Brewing Company,Anchorage,AK,Pleasure Town IPA (Midnight Sun Brewing Company)
48,12,587,Snowshoe White Ale,Witbier,223,12,Midnight Sun Brewing Company,Anchorage,AK,Snowshoe White Ale (Midnight Sun Brewing Company)
0.05,24,586,Kodiak Brown Ale,American Brown Ale,223,12,Midnight Sun Brewing Company,Anchorage,AK,Kodiak Brown Ale (Midnight Sun Brewing Company)
57,70,434,Sockeye Red IPA,American IPA,223,12,Midnight Sun Brewing Company,Anchorage,AK,Sockeye Red IPA (Midnight Sun Brewing Company)
0.08,100,2668,Habitus (2014),American Double / Imperial IPA,3,16,Mike Hess Brewing Company,San Diego,CA,Habitus (2014) (Mike Hess Brewing Company)
75,85,2667,Solis,American IPA,3,16,Mike Hess Brewing Company,San Diego,CA,Solis (Mike Hess Brewing Company)
0.06,24,2666,Jucundus,Wheat Ale,3,16,Mike Hess Brewing Company,San Diego,CA,Jucundus (Mike Hess Brewing Company)
0.08,100,2664,Habitus,American Double / Imperial IPA,3,16,Mike Hess Brewing Company,San Diego,CA,Habitus (Mike Hess Brewing Company)
63,30,2663,Grazias,Cream Ale,3,16,Mike Hess Brewing Company,San Diego,CA,Grazias (Mike Hess Brewing Company)
0.0579999999999999,28,2662,Claritas,KÃ¶lsch,3,16,Mike Hess Brewing Company,San Diego,CA,Claritas (Mike Hess Brewing Company)
83,NA,2535,Vinyl Frontier,American Double / Imperial IPA,65,24,Mikerphone Brewing,Chicago,IL,Vinyl Frontier (Mikerphone Brewing)
0.08,NA,2534,Disco Superfly,American IPA,65,24,Mikerphone Brewing,Chicago,IL,Disco Superfly (Mikerphone Brewing)
75,NA,2533,Misty Mountain Hop,American IPA,65,24,Mikerphone Brewing,Chicago,IL,Misty Mountain Hop (Mikerphone Brewing)
75,NA,2532,One-Hit Wonderful,Belgian IPA,65,24,Mikerphone Brewing,Chicago,IL,One-Hit Wonderful (Mikerphone Brewing)
65,NA,2531,En Parfaite Harmonie,Saison / Farmhouse Ale,65,24,Mikerphone Brewing,Chicago,IL,En Parfaite Harmonie (Mikerphone Brewing)
43,8,2530,Daft Funk,Berliner Weissbier,65,24,Mikerphone Brewing,Chicago,IL,Daft Funk (Mikerphone Brewing)
75,NA,2529,Love In An Ellavator,American IPA,65,24,Mikerphone Brewing,Chicago,IL,Love In An Ellavator (Mikerphone Brewing)
53,NA,2528,Spin Doctor,American Pale Ale (APA),65,24,Mikerphone Brewing,Chicago,IL,Spin Doctor (Mikerphone Brewing)
0.05,NA,1612,Keeper (Current),American Pilsner,363,12,Mikkeller,Pottstown,PA,Keeper (Current) (Mikkeller)
68,NA,1611,Better Half,American IPA,363,12,Mikkeller,Pottstown,PA,Better Half (Mikkeller)
48,NA,1273,SNO White Ale,Witbier,440,16,MillKing It Productions,Royal Oak,MI,SNO White Ale (MillKing It Productions)
48,NA,365,BRIK Irish Red Ale,Irish Red Ale,440,16,MillKing It Productions,Royal Oak,MI,BRIK Irish Red Ale (MillKing It Productions)
NA,NA,273,AXL Pale Ale,American Pale Ale (APA),440,16,MillKing It Productions,Royal Oak,MI,AXL Pale Ale (MillKing It Productions)
87,80,1884,Hop Freak,American Double / Imperial IPA,284,16,Milwaukee Brewing Company,Milwaukee,WI,Hop Freak (Milwaukee Brewing Company)
51,24,1272,Louie's Demise Amber Ale,American Amber / Red Ale,284,16,Milwaukee Brewing Company,Milwaukee,WI,Louie's Demise Amber Ale (Milwaukee Brewing Company)
75,51,1080,Hop Happy,American IPA,284,16,Milwaukee Brewing Company,Milwaukee,WI,Hop Happy (Milwaukee Brewing Company)
65,20,932,Booyah Farmhouse Ale,Saison / Farmhouse Ale,284,16,Milwaukee Brewing Company,Milwaukee,WI,Booyah Farmhouse Ale (Milwaukee Brewing Company)
92,NA,776,O-Gii,Witbier,284,16,Milwaukee Brewing Company,Milwaukee,WI,O-Gii (Milwaukee Brewing Company)
48,18,172,Flaming Damsel Lager (2010),Vienna Lager,284,16,Milwaukee Brewing Company,Milwaukee,WI,Flaming Damsel Lager (2010) (Milwaukee Brewing Company)
51,24,171,Louieâ€™s Demise Immort-Ale (2010),American Amber / Red Ale,284,16,Milwaukee Brewing Company,Milwaukee,WI,Louieâ€™s Demise Immort-Ale (2010) (Milwaukee Brewing Company)
99,NA,2361,Axe Head Malt Liquor,American Malt Liquor,134,24,Minhas Craft Brewery,Monroe,WI,Axe Head Malt Liquor (Minhas Craft Brewery)
54,NA,2359,Huber Bock (2014),Bock,134,16,Minhas Craft Brewery,Monroe,WI,Huber Bock (2014) (Minhas Craft Brewery)
0.04,NA,2358,Minhas Light (2012),Light Lager,134,12,Minhas Craft Brewery,Monroe,WI,Minhas Light (2012) (Minhas Craft Brewery)
0.05,NA,2282,Huber,American Pale Lager,134,12,Minhas Craft Brewery,Monroe,WI,Huber (Minhas Craft Brewery)
62,NA,2281,Clear Creek Ice,American Pale Lager,134,16,Minhas Craft Brewery,Monroe,WI,Clear Creek Ice (Minhas Craft Brewery)
62,NA,2280,Clear Creek Ice,American Pale Lager,134,12,Minhas Craft Brewery,Monroe,WI,Clear Creek Ice (Minhas Craft Brewery)
55,NA,2279,Mountain Crest,American Pale Lager,134,16,Minhas Craft Brewery,Monroe,WI,Mountain Crest (Minhas Craft Brewery)
55,NA,2278,Mountain Crest,American Pale Lager,134,12,Minhas Craft Brewery,Monroe,WI,Mountain Crest (Minhas Craft Brewery)
55,NA,2277,Mountain Creek (2013),American Pale Lager,134,12,Minhas Craft Brewery,Monroe,WI,Mountain Creek (2013) (Minhas Craft Brewery)
0.05,NA,2276,Boxer,American Adjunct Lager,134,24,Minhas Craft Brewery,Monroe,WI,Boxer (Minhas Craft Brewery)
42,NA,2275,Boxer Light,Light Lager,134,12,Minhas Craft Brewery,Monroe,WI,Boxer Light (Minhas Craft Brewery)
55,NA,2274,Boxer Ice,American Adjunct Lager,134,12,Minhas Craft Brewery,Monroe,WI,Boxer Ice (Minhas Craft Brewery)
0.05,NA,2273,Boxer,American Adjunct Lager,134,12,Minhas Craft Brewery,Monroe,WI,Boxer (Minhas Craft Brewery)
0.05,NA,2442,Cortez Gold,Belgian Pale Ale,98,32,Mission Brewery,San Diego,CA,Cortez Gold (Mission Brewery)
68,66,2441,Mission IPA,American IPA,98,32,Mission Brewery,San Diego,CA,Mission IPA (Mission Brewery)
48,44,1460,El Conquistador Extra Pale Ale,American Pale Ale (APA),98,32,Mission Brewery,San Diego,CA,El Conquistador Extra Pale Ale (Mission Brewery)
92,75,1459,Shipwrecked Double IPA,American Double / Imperial IPA,98,32,Mission Brewery,San Diego,CA,Shipwrecked Double IPA (Mission Brewery)
0.04,NA,1476,Squeaky Bike Nut Brown Ale,American Brown Ale,399,16,Moab Brewery,Moab,UT,Squeaky Bike Nut Brown Ale (Moab Brewery)
0.04,NA,902,Dead Horse Amber,American Pale Wheat Ale,399,16,Moab Brewery,Moab,UT,Dead Horse Amber (Moab Brewery)
0.04,NA,645,Rocket Bike American Lager,California Common / Steam Beer,399,16,Moab Brewery,Moab,UT,Rocket Bike American Lager (Moab Brewery)
0.04,NA,644,Johnny's American IPA,American IPA,399,16,Moab Brewery,Moab,UT,Johnny's American IPA (Moab Brewery)
55,NA,337,Boneshaker Brown Ale,English Brown Ale,547,24,Moat Mountain Smoke House & Brew...,North Conway,NH,Boneshaker Brown Ale (Moat Mountain Smoke House & Brew...)
0.0559999999999999,NA,336,Iron Mike Pale Ale,American Pale Ale (APA),547,24,Moat Mountain Smoke House & Brew...,North Conway,NH,Iron Mike Pale Ale (Moat Mountain Smoke House & Brew...)
42,NA,2236,Monkadelic,American Pale Ale (APA),189,12,Modern Monks Brewery,Lincoln,NE,Monkadelic (Modern Monks Brewery)
75,85,2159,City of the Sun,American IPA,209,16,Modern Times Beer,San Diego,CA,City of the Sun (Modern Times Beer)
68,75,2157,Booming Rollers,American IPA,209,16,Modern Times Beer,San Diego,CA,Booming Rollers (Modern Times Beer)
52,50,2156,Oneida,American Pale Ale (APA),209,16,Modern Times Beer,San Diego,CA,Oneida (Modern Times Beer)
67,75,2154,Aurora,American Amber / Red Ale,209,16,Modern Times Beer,San Diego,CA,Aurora (Modern Times Beer)
55,30,1495,Lomaland,Saison / Farmhouse Ale,209,16,Modern Times Beer,San Diego,CA,Lomaland (Modern Times Beer)
47,46,1494,Fortunate Islands,American Pale Wheat Ale,209,16,Modern Times Beer,San Diego,CA,Fortunate Islands (Modern Times Beer)
0.0579999999999999,40,1493,Black House,American Stout,209,16,Modern Times Beer,San Diego,CA,Black House (Modern Times Beer)
65,115,1492,Blazing World,American Amber / Red Ale,209,16,Modern Times Beer,San Diego,CA,Blazing World (Modern Times Beer)
0.05,NA,327,Wapiti Amber Ale,American Amber / Red Ale,549,12,Mogollon Brewing Company,Flagstaff,AZ,Wapiti Amber Ale (Mogollon Brewing Company)
54,NA,719,Sweet Georgia Brown,American Brown Ale,514,16,Monkey Paw Pub & Brewery,San Diego,CA,Sweet Georgia Brown (Monkey Paw Pub & Brewery)
87,NA,718,Rich Man's IIPA,American Double / Imperial IPA,514,16,Monkey Paw Pub & Brewery,San Diego,CA,Rich Man's IIPA (Monkey Paw Pub & Brewery)
0.0579999999999999,NA,717,Monkey Paw Oatmeal Pale Ale,American Pale Ale (APA),514,16,Monkey Paw Pub & Brewery,San Diego,CA,Monkey Paw Oatmeal Pale Ale (Monkey Paw Pub & Brewery)
0.0559999999999999,28,1907,Montauk Summer Ale,American Blonde Ale,276,12,Montauk Brewing Company,Montauk,NY,Montauk Summer Ale (Montauk Brewing Company)
0.06,49,1906,Driftwood Ale,Extra Special / Strong Bitter (ESB),276,12,Montauk Brewing Company,Montauk,NY,Driftwood Ale (Montauk Brewing Company)
0.0559999999999999,18,1756,When Helles Freezes Over,Munich Helles Lager,326,12,Morgan Street Brewery,Saint Louis,MO,When Helles Freezes Over (Morgan Street Brewery)
49,24,1617,Morgan Street Oktoberfest,MÃ¤rzen / Oktoberfest,326,12,Morgan Street Brewery,Saint Louis,MO,Morgan Street Oktoberfest (Morgan Street Brewery)
47,14,1052,Honey Wheat,American Pale Wheat Ale,326,12,Morgan Street Brewery,Saint Louis,MO,Honey Wheat (Morgan Street Brewery)
46,24,1051,Black Bear Dark Lager,Schwarzbier,326,12,Morgan Street Brewery,Saint Louis,MO,Black Bear Dark Lager (Morgan Street Brewery)
0.05,35,1046,Golden Pilsner,German Pilsener,326,12,Morgan Street Brewery,Saint Louis,MO,Golden Pilsner (Morgan Street Brewery)
52,21,2413,Cali Creamin',Cream Ale,111,12,Mother Earth Brew Company,Vista,CA,Cali Creamin' (Mother Earth Brew Company)
0.05,NA,419,Second Wind Pale Ale,American Pale Ale (APA),540,12,Mother Earth Brewing Company,Kinston,NC,Second Wind Pale Ale (Mother Earth Brewing Company)
0.05,NA,408,Sunny Haze,Hefeweizen,540,12,Mother Earth Brewing Company,Kinston,NC,Sunny Haze (Mother Earth Brewing Company)
52,21,2237,Towhead,American Blonde Ale,188,12,Mother's Brewing,Springfield,MO,Towhead (Mother's Brewing)
0.07,70,2208,Lil' Helper,American IPA,188,12,Mother's Brewing,Springfield,MO,Lil' Helper (Mother's Brewing)
0.0819999999999999,NA,1952,Train Wreck,American Amber / Red Ale,260,16,Mountain Town Brewing Company,Mount Pleasant,MI,Train Wreck (Mountain Town Brewing Company)
85,NA,768,Full Moon Belgian White Ale,Witbier,507,12,Mudshark Brewing Company,Lake Havasu City,AZ,Full Moon Belgian White Ale (Mudshark Brewing Company)
72,NA,625,Desert Magic IPA,American IPA,507,12,Mudshark Brewing Company,Lake Havasu City,AZ,Desert Magic IPA (Mudshark Brewing Company)
42,NA,326,Up River Light,Light Lager,507,12,Mudshark Brewing Company,Lake Havasu City,AZ,Up River Light (Mudshark Brewing Company)
85,NA,132,Full Moon Belgian White Ale (2007),Witbier,507,12,Mudshark Brewing Company,Lake Havasu City,AZ,Full Moon Belgian White Ale (2007) (Mudshark Brewing Company)
55,NA,131,Dry Heat Hefeweizen (2006),Hefeweizen,507,12,Mudshark Brewing Company,Lake Havasu City,AZ,Dry Heat Hefeweizen (2006) (Mudshark Brewing Company)
0.05,NA,1598,Mustang Sixty-Six,American Amber / Red Lager,366,12,Mustang Brewing Company,Mustang,OK,Mustang Sixty-Six (Mustang Brewing Company)
0.04,NA,862,Mustang '33,American Pale Lager,366,12,Mustang Brewing Company,Mustang,OK,Mustang '33 (Mustang Brewing Company)
0.04,NA,699,Session '33 (2011),American Pale Lager,366,12,Mustang Brewing Company,Mustang,OK,Session '33 (2011) (Mustang Brewing Company)
53,10,421,Mustang Golden Ale,American Blonde Ale,366,12,Mustang Brewing Company,Mustang,OK,Mustang Golden Ale (Mustang Brewing Company)
53,14,420,Washita Wheat,American Pale Wheat Ale,366,12,Mustang Brewing Company,Mustang,OK,Washita Wheat (Mustang Brewing Company)
37,10,2345,Gansett Light,Light Lager,143,16,Narragansett Brewing Company,Providence,RI,Gansett Light (Narragansett Brewing Company)
52,30,2224,Bohemian Pils,American Pilsner,143,16,Narragansett Brewing Company,Providence,RI,Bohemian Pils (Narragansett Brewing Company)
53,30,1775,Autocrat Coffee Milk Stout,Milk / Sweet Stout,143,16,Narragansett Brewing Company,Providence,RI,Autocrat Coffee Milk Stout (Narragansett Brewing Company)
86,35,1291,Narragansett Bohemian Pilsner,German Pilsener,143,16,Narragansett Brewing Company,Providence,RI,Narragansett Bohemian Pilsner (Narragansett Brewing Company)
42,24,1093,Narragansett Summer Ale,American Pale Wheat Ale,143,12,Narragansett Brewing Company,Providence,RI,Narragansett Summer Ale (Narragansett Brewing Company)
0.05,22,580,Narragansett Cream Ale,Cream Ale,143,16,Narragansett Brewing Company,Providence,RI,Narragansett Cream Ale (Narragansett Brewing Company)
42,24,403,Narragansett Summer Ale,American Pale Wheat Ale,143,16,Narragansett Brewing Company,Providence,RI,Narragansett Summer Ale (Narragansett Brewing Company)
0.07,22,316,Narragansett Porter,American Porter,143,16,Narragansett Brewing Company,Providence,RI,Narragansett Porter (Narragansett Brewing Company)
65,32,315,Narragansett Bock,Bock,143,16,Narragansett Brewing Company,Providence,RI,Narragansett Bock (Narragansett Brewing Company)
55,15,314,Narragansett Fest Lager,MÃ¤rzen / Oktoberfest,143,16,Narragansett Brewing Company,Providence,RI,Narragansett Fest Lager (Narragansett Brewing Company)
53,NA,1537,Undun Blonde Ale,American Blonde Ale,387,16,Natian Brewery,Portland,OR,Undun Blonde Ale (Natian Brewery)
74,NA,1536,CuDa Cascadian Dark Ale,American Black Ale,387,16,Natian Brewery,Portland,OR,CuDa Cascadian Dark Ale (Natian Brewery)
85,86,1265,Old Grogham Imperial India Pale Ale,American Double / Imperial IPA,387,16,Natian Brewery,Portland,OR,Old Grogham Imperial India Pale Ale (Natian Brewery)
85,86,747,Old Grogham Imperial India Pale Ale (2012),American Double / Imperial IPA,387,16,Natian Brewery,Portland,OR,Old Grogham Imperial India Pale Ale (2012) (Natian Brewery)
74,NA,746,CuDa Cascadian Dark Ale (2012),American Black Ale,387,16,Natian Brewery,Portland,OR,CuDa Cascadian Dark Ale (2012) (Natian Brewery)
53,NA,654,Undun Blonde Ale (2012),American Blonde Ale,387,16,Natian Brewery,Portland,OR,Undun Blonde Ale (2012) (Natian Brewery)
61,11,1705,Wick For Brains,Pumpkin Ale,337,12,Nebraska Brewing Company,Papillion,NE,Wick For Brains (Nebraska Brewing Company)
65,65,1148,Nebraska India Pale Ale,American IPA,337,12,Nebraska Brewing Company,Papillion,NE,Nebraska India Pale Ale (Nebraska Brewing Company)
48,10,1147,EOS Hefeweizen,Hefeweizen,337,12,Nebraska Brewing Company,Papillion,NE,EOS Hefeweizen (Nebraska Brewing Company)
48,15,1146,Brunette Nut Brown Ale,English Brown Ale,337,12,Nebraska Brewing Company,Papillion,NE,Brunette Nut Brown Ale (Nebraska Brewing Company)
